,Aardvark,Addax,AfricanBuffalo,AfricanCrestedPorcupine,AfricanElephant,AfricanPenguin,AfricanWildDog,AldabraGiantTortoise,AlpineIbex,AmericanAlligator,AmericanBison,AmurLeopard,ArcticFox,ArcticWolf,AsianSmallClawedOtter,AsianWaterMonitor,Babirusa,BactrianCamel,BairdsTapir,BengalTiger,Binturong,BlackRhinoceros,BlackWhiteRuffedLemur,BlackWildebeest,BlueWildebeest,Bongo,Bonobo,BorneanOrangutan,CaliforniaSeaLion,CapuchinMonkey,Capybara,Caracal,Cassowary,Cheetah,ChinesePangolin,CloudedLeopard,CommonOstrich,CommonWarthog,CommonWombat,Cougar,CuviersDwarfCaiman,DallSheep,DamaGazelle,Dhole,Dingo,DromedaryCamel,Emu,EurasianLynx,EuropeanBadger,EuropeanFallowDeer,FennecFox,FormosanBlackBear,Fossa,GalapagosGiantTortoise,Gemsbok,Gharial,GiantAnteater,GiantOtter,GiantPanda,GreaterFlamingo,GreySeal,GrizzlyBear,HimalayanBrownBear,Hippopotamus,IndianElephant,IndianPeafowl,IndianRhinoceros,Jaguar,JapaneseMacaque,KingPenguin,Koala,KomodoDragon,LarGibbon,LittlePenguin,Llama,MalayanTapir,Mandrill,ManedWolf,Meerkat,Moose,NileLechwe,NileMonitor,NineBandedArmadillo,NorthAmericanBeaver,NorthIslandBrownKiwi,Nyala,Okapi,PlainsZebra,Platypus,PolarBear,PrairieDog,ProboscisMonkey,PronghornAntelope,PrzewalskisHorse,PygmyHippo,Quokka,Raccoon,RedCrownedCrane,RedDeer,RedFox,RedKangaroo,RedNeckedWallaby,RedPanda,RedRiverHog,RedRuffedLemur,Reindeer,ReticulatedGiraffe,RingTailedLemur,SableAntelope,SaltwaterCrocodile,SandCat,ScimitarHornedOryx,Siamang,SiberianTiger,SnowLeopard,SomaliWildAss,SouthernWhiteRhino,SpectacledCaiman,SpottedHyena,Springbok,StripedHyena,StripedSkunk,SunBear,TasmanianDevil,ThomsonsGazelle,TimberWolf,WestAfricanLion,WesternChimpanzee,WesternLowlandGorilla,WildWaterBuffalo
AmericanBison,0.1588205128205128,0.11761904761904762,0.0,0.15136666666666665,0.14830555555555555,0.1197,0.0,0.30205128205128207,0.17575000000000002,0.0,1.0,0.0,0.19904761904761906,0.0,0.13293666666666668,0.14408333333333334,0.14042528735632182,0.12350000000000001,0.13222051282051284,0.0,0.10622528735632183,0.15421666666666667,0.11870476190476192,0.18050000000000002,0.18050000000000002,0.11079607843137255,0.11586274509803923,0.11206274509803922,0.20266666666666666,0.18620000000000003,0.13884195402298855,0.0,0.11210000000000002,0.0,0.10766666666666666,0.0,0.16466666666666668,0.14879607843137255,0.16466666666666668,0.0,0.12719444444444444,0.3166666666666667,0.15453333333333333,0.0,0.0,0.14433666666666667,0.14313333333333336,0.0,0.18113333333333334,0.16466666666666668,0.12096666666666668,0.0,0.0,0.3030952380952381,0.12015238095238095,0.10730476190476192,0.15892941176470587,0.12666666666666668,0.14408333333333334,0.14408333333333334,0.19633333333333336,0.0,0.0,0.15675,0.14060000000000003,0.1528525641025641,0.15675000000000003,0.0,0.15168333333333334,0.12035045045045045,0.11332941176470587,0.0,0.10766666666666666,0.15041666666666667,0.19633333333333336,0.11484444444444444,0.11712941176470588,0.15991666666666665,0.14865238095238095,0.19180952380952385,0.16086666666666666,0.14376666666666668,0.22008333333333335,0.31983333333333336,0.11020000000000002,0.16019607843137254,0.11079607843137255,0.18050000000000002,0.13919565217391305,0.0,0.99,0.10665333333333336,0.99,0.16028205128205125,0.10481666666666668,0.17036666666666667,0.23515294117647062,0.15073333333333333,0.19633333333333336,0.0,0.1562222222222222,0.15981560283687943,0.15548333333333333,0.14214607843137253,0.11938333333333336,0.20826356589147288,0.16466666666666668,0.11938333333333336,0.18050000000000002,0.0,0.12096666666666668,0.15115555555555557,0.10792000000000002,0.0,0.0,0.11336666666666667,0.17733333333333334,0.0,0.0,0.15815238095238093,0.0,0.3483333333333334,0.13592037037037039,0.12160000000000003,0.17290000000000003,0.0,0.0,0.11586274509803923,0.0,0.15067
AmurLeopard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21517094017094013,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22091269841269842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ArcticFox,0.0,0.24767857142857144,0.08550000000000002,0.0,0.22826388888888885,0.0,0.0,0.21040064102564102,0.5700000000000001,0.0,0.19904761904761906,0.0,1.0,0.0,0.0,0.0,0.0,0.42425213675213674,0.0,0.0,0.0,0.10291666666666666,0.0,0.2414583333333333,0.2414583333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6966666666666667,0.2586111111111111,0.0,0.0,0.35614444444444443,0.0,0.0,0.0,0.3980952380952381,0.0,0.0,0.0,0.21770833333333334,0.240515873015873,0.0,0.2463480392156863,0.0,0.0,0.0,0.0,0.0,0.0,0.10585714285714286,0.364325,0.0,0.14355555555555558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31745833333333334,0.0,0.0,0.23354166666666668,0.0,0.83125,0.2525416666666666,0.0,0.0,0.0,0.0,0.23447303921568627,0.22926470588235293,0.2375,0.0,0.0,0.0,0.0,0.43715447154471543,0.3885256410256411,0.21883333333333332,0.0,0.0,0.0,0.59375,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.24541666666666667,0.0,0.23354166666666668,0.0,0.0,0.23222222222222222,0.0,0.0,0.0,0.25069444444444444,0.09626666666666668,0.0,0.0,0.22336309523809522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09420588235294118,0.3290166666666666
ArcticWolf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10555555555555554,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11912698412698412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AsianSmallClawedOtter,0.4409583333333334,0.2533333333333333,0.20688888888888893,0.34256547619047617,0.4124583333333333,0.31798611111111114,0.0,0.35915277777777777,0.1786,0.0,0.13293666666666668,0.0,0.0,0.0,1.0,0.0,0.8265,0.627,0.5053472222222222,0.0,0.99,0.13965,0.4090277777777777,0.35160555555555556,0.35160555555555556,0.40375,0.40638888888888886,0.99,0.22119166666666668,0.38735119047619043,0.5668333333333333,0.0,0.5897916666666666,0.0,0.7605654761904762,0.0,0.31598055555555554,0.18788888888888888,0.31736785714285715,0.0,0.5106250000000001,0.10291666666666667,0.3417361111111111,0.0,0.0,0.5145833333333334,0.3895,0.0,0.5396000000000001,0.35830833333333334,0.28476715686274506,0.0,0.0,0.35915277777777777,0.26916666666666667,0.7892916666666667,0.49083333333333334,0.5278589743589743,0.6069142857142859,0.5658833333333333,0.15864999999999999,0.0,0.0,0.16422333333333333,0.8588000000000001,0.7964166666666667,0.99,0.0,0.5820333333333333,0.140125,0.39187500000000003,0.0,0.99,0.3548777777777778,0.3188833333333333,0.99,0.39775595238095235,0.4354166666666666,0.3393988095238095,0.33154999999999996,0.4256,0.0,0.4043531746031746,0.39393333333333336,0.2727404761904762,0.46787500000000004,0.40375,0.34896666666666665,0.463125,0.0,0.35387500000000005,0.99,0.3720833333333334,0.7322916666666666,0.47262499999999996,0.37335,0.47183333333333327,0.6447333333333334,0.5364333333333334,0.0,0.35229166666666667,0.368125,0.6137000000000001,0.5500952380952381,0.40638888888888886,0.30685,0.4334111111111112,0.40638888888888886,0.35556388888888885,0.0,0.0,0.33804166666666663,0.7843589743589744,0.0,0.0,0.2565,0.1339288888888889,0.0,0.0,0.35097222222222224,0.0,0.34959999999999997,0.8294907407407408,0.0,0.3713972222222222,0.0,0.0,0.16255555555555554,0.16255555555555554,0.9230833333333334
AsianWaterMonitor,0.0,0.29924999999999996,0.21586111111111111,0.0,0.43013888888888885,0.0,0.0,0.3852777777777778,0.23987499999999998,0.0,0.14408333333333334,0.0,0.0,0.0,0.0,1.0,0.0,0.6935,0.0,0.0,0.0,0.14883333333333335,0.0,0.37261111111111106,0.37261111111111106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16568452380952378,0.372875,0.0,0.0,0.5415,0.0,0.0,0.0,0.33223611111111107,0.0,0.0,0.0,0.3852777777777778,0.304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18773809523809523,0.8568472222222223,0.0,0.3235277777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3298611111111111,0.0,0.0,0.45652777777777775,0.0,0.3435833333333333,0.4665178571428571,0.0,0.0,0.0,0.0,0.46972222222222215,0.38407142857142856,0.36469444444444443,0.0,0.0,0.0,0.0,0.36020833333333335,0.7454861111111112,0.46708333333333335,0.0,0.0,0.0,0.5143194444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.323,0.45573611111111106,0.0,0.3699722222222222,0.0,0.0,0.3654861111111111,0.0,0.0,0.0,0.32352777777777775,0.15569444444444444,0.0,0.0,0.3628472222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15611666666666668,0.9249305555555556
Babirusa,0.5064027777777778,0.29291666666666666,0.17057777777777777,0.40375,0.33329166666666665,0.30875,0.0,0.4243333333333333,0.19156058429118775,0.0,0.14042528735632182,0.0,0.0,0.0,0.8265,0.0,1.0,0.6795138888888889,0.42644444444444446,0.0,0.7510277777777777,0.1517888888888889,0.4296111111111111,0.3769243295019157,0.3769243295019157,0.4169444444444444,0.42486111111111113,0.7969444444444445,0.22084770114942529,0.37999999999999995,0.45652777777777775,0.0,0.6240972222222222,0.0,0.7494444444444444,0.0,0.32625766283524904,0.20541111111111113,0.3432375478927203,0.0,0.40902777777777777,0.11535714285714284,0.3958333333333333,0.0,0.0,0.5607638888888888,0.4299880952380952,0.0,0.5240014367816092,0.3464042145593869,0.323,0.0,0.0,0.4243333333333333,0.3008333333333333,0.7560416666666667,0.5531111111111112,0.42486111111111113,0.5809953703703704,0.5299798850574713,0.18281130268199233,0.0,0.0,0.14385714285714288,0.7753965517241379,0.8299305555555555,0.28341666666666665,0.0,0.5719109195402298,0.11102832512315272,0.38949999999999996,0.0,0.7695,0.3498347701149426,0.3122715517241379,0.7470694444444445,0.40058333333333335,0.5066666666666666,0.40375,0.2939176245210728,0.3887083333333333,0.0,0.43752777777777774,0.3142097701149425,0.24388793103448275,0.52725,0.4169444444444444,0.373757662835249,0.44016666666666665,0.0,0.3749107142857142,0.7241111111111111,0.3483333333333333,0.7520833333333332,0.37999999999999995,0.4198095238095238,0.39794444444444443,0.618264367816092,0.519779214559387,0.0,0.37999999999999995,0.37999999999999995,0.604897030651341,0.4829166666666667,0.43277777777777776,0.3030172413793103,0.5181928480204343,0.43277777777777776,0.37850766283524906,0.0,0.0,0.361,0.7695,0.0,0.0,0.30083333333333334,0.1597727272727273,0.0,0.0,0.3520277777777777,0.0,0.3318903256704981,0.8208703703703704,0.0,0.39434099616858237,0.0,0.0,0.16994444444444445,0.16994444444444445,0.828875
BactrianCamel,0.26916666666666667,0.4414484126984127,0.11241666666666666,0.4096874999999999,0.35624999999999996,0.40652083333333333,0.0,0.30215277777777777,0.3071666666666667,0.0,0.12350000000000001,0.0,0.42425213675213674,0.0,0.627,0.6935,0.6795138888888889,1.0,0.3166666666666667,0.0,0.700625,0.152,0.2751041666666667,0.2889583333333333,0.2889583333333333,0.2558214285714286,0.26797916666666666,0.6361041666666667,0.4116666666666667,0.3285416666666666,0.24937499999999999,0.0,0.47104166666666664,0.0,0.7152708333333333,0.0,0.3602083333333333,0.09816666666666668,0.36416666666666664,0.0,0.29291666666666666,0.31666666666666665,0.4017708333333333,0.0,0.0,0.6755555555555557,0.42618055555555556,0.0,0.5027083333333333,0.36416666666666664,0.4433333333333333,0.0,0.09975,0.30215277777777777,0.45125,0.7402083333333334,0.28302083333333333,0.24013888888888887,0.7085416666666666,0.49083333333333334,0.39187500000000003,0.0,0.0,0.12666666666666665,0.68875,0.7362500000000001,0.29450000000000004,0.0,0.7322916666666666,0.3232638888888889,0.3462222222222222,0.0,0.6234375,0.3887083333333333,0.3390972222222222,0.6966666666666667,0.26125,0.285,0.4021666666666667,0.4845,0.29894841269841266,0.31666666666666665,0.4285555555555556,0.306375,0.3596428571428571,0.296875,0.2558214285714286,0.28104166666666663,0.3673333333333333,0.0,0.3760416666666666,0.6280555555555556,0.43145833333333333,0.99,0.26916666666666667,0.2652083333333333,0.31138888888888894,0.7210763888888889,0.5422916666666667,0.0,0.39055555555555554,0.36416666666666664,0.7322916666666667,0.2836805555555556,0.2798541666666667,0.43937499999999996,0.29863425925925924,0.2798541666666667,0.2889583333333333,0.0,0.64125,0.3749861111111111,0.6280555555555556,0.0,0.0,0.4461041666666667,0.11875,0.0,0.0,0.3681249999999999,0.0,0.344375,0.6881845238095239,0.37604166666666666,0.2652083333333333,0.0,0.0,0.10719166666666667,0.10719166666666667,0.6689583333333333
BairdsTapir,0.40295833333333336,0.2652083333333333,0.18630555555555556,0.3438095238095238,0.3984722222222223,0.3232638888888889,0.0,0.3512361111111111,0.19575480769230771,0.0,0.13222051282051284,0.0,0.0,0.0,0.5053472222222222,0.0,0.42644444444444446,0.3166666666666667,1.0,0.0,0.4459722222222222,0.1403888888888889,0.39187500000000003,0.3376762820512821,0.3376762820512821,0.39187500000000003,0.39187500000000003,0.39187500000000003,0.4856570512820512,0.99,0.99,0.0,0.3865972222222222,0.0,0.45125,0.0,0.30864850427350426,0.17205555555555554,0.3877136752136752,0.0,0.9447222222222224,0.11083333333333333,0.34569444444444447,0.0,0.0,0.38791666666666663,0.4402986111111111,0.0,0.39826923076923076,0.40301923076923074,0.2957107843137255,0.0,0.0,0.7312361111111112,0.27708333333333335,0.4921527777777778,0.99,0.8610694444444444,0.2797222222222222,0.5268846153846154,0.230090811965812,0.0,0.0,0.15930769230769234,0.5501068376068377,0.4784305555555555,0.18468162393162396,0.0,0.26125,0.33452991452991454,0.45125,0.0,0.3865972222222222,0.4213595085470085,0.7469679487179487,0.5053472222222222,0.3865972222222222,0.7811111111111112,0.34750396825396823,0.2508974358974359,0.4015333333333334,0.0,0.6476493055555557,0.4373247863247863,0.3375544871794872,0.4317222222222222,0.39187500000000003,0.3297596153846154,0.5425555555555556,0.0,0.3488611111111111,0.43224999999999997,0.4116666666666667,0.34569444444444447,0.45125,0.35868589743589746,0.6987777777777778,0.30819177350427346,0.3845470085470085,0.0,0.34569444444444447,0.4288194444444445,0.2797222222222222,0.5038392857142858,0.39187500000000003,0.1857371794871795,0.4029887820512821,0.39187500000000003,0.3323985042735043,0.0,0.0,0.33302777777777776,0.3865972222222222,0.0,0.0,0.2784027777777778,0.13327444444444447,0.0,0.0,0.3351388888888889,0.0,0.3824358974358974,0.49831018518518516,0.0,0.3482318376068376,0.0,0.0,0.15675000000000003,0.15675000000000003,0.48186111111111113
BengalTiger,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35836111111111113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35836111111111113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Binturong,0.344375,0.2533333333333333,0.1324722222222222,0.2764047619047619,0.28183333333333327,0.2586111111111111,0.0,0.3953055555555556,0.1774425287356322,0.0,0.10622528735632183,0.0,0.0,0.0,0.99,0.0,0.7510277777777777,0.700625,0.4459722222222222,0.0,1.0,0.11378888888888887,0.44663194444444443,0.25870210727969345,0.25870210727969345,0.4433333333333333,0.4439930555555555,0.8213541666666667,0.252514367816092,0.5654761904761906,0.3887083333333333,0.0,0.6297519841269842,0.0,0.9401041666666666,0.0,0.25078544061302677,0.14988888888888888,0.32551929392446627,0.0,0.45125,0.11535714285714287,0.2770833333333333,0.0,0.0,0.5145833333333334,0.4099513888888889,0.0,0.5556681034482758,0.3801819923371647,0.27778186274509803,0.0,0.0,0.3953055555555556,0.26125,0.8301944444444445,0.4116666666666667,0.34701388888888884,0.7142592592592594,0.4951465517241379,0.1841307471264368,0.0,0.0,0.10015714285714286,0.7880632183908047,0.8259722222222222,0.28447222222222224,0.0,0.6748275862068966,0.10695689655172413,0.5700000000000001,0.0,0.83125,0.29375838122605363,0.31702155172413793,0.99,0.4265952380952381,0.3404166666666666,0.2800992063492063,0.35857040229885057,0.29291666666666666,0.0,0.42274999999999996,0.3506264367816092,0.40538793103448273,0.38,0.4433333333333333,0.25606321839080454,0.3984722222222222,0.0,0.28203125,0.7726666666666667,0.38,0.6570833333333332,0.38949999999999996,0.30026785714285714,0.42433333333333334,0.6582435344827587,0.5503903256704981,0.0,0.2770833333333333,0.3760416666666666,0.7064942528735633,0.3651845238095238,0.4439930555555555,0.32676724137931035,0.34248682950191567,0.4439930555555555,0.2666187739463602,0.0,0.0,0.26125,0.83125,0.0,0.0,0.2586111111111111,0.10872222222222222,0.0,0.0,0.27972222222222215,0.0,0.3617097701149425,0.99,0.0,0.2824521072796935,0.0,0.0,0.17759722222222224,0.17759722222222224,0.73625
BlackRhinoceros,0.3085388888888889,0.3219444444444445,0.3000944444444445,0.2985111111111111,0.34147222222222223,0.30822222222222223,0.0,0.6927083333333334,0.10020238095238096,0.0,0.15421666666666667,0.0,0.10291666666666666,0.0,0.13965,0.14883333333333335,0.1517888888888889,0.152,0.1403888888888889,0.0,0.11378888888888887,1.0,0.27549999999999997,0.32511111111111113,0.32511111111111113,0.26916666666666667,0.2723333333333333,0.11716666666666667,0.10196666666666668,0.11399999999999999,0.14387222222222223,0.0,0.12350000000000003,0.0,0.11400000000000002,0.10925000000000001,0.3713444444444445,0.0,0.14988888888888888,0.0,0.13405555555555554,0.08595238095238096,0.37788888888888894,0.0,0.0,0.26441666666666663,0.17765,0.0,0.12825,0.14503333333333332,0.3261666666666667,0.0,0.2584,0.3127083333333333,0.31983333333333336,0.1137888888888889,0.16128888888888887,0.13036111111111112,0.10907407407407407,0.1950666666666667,0.07853333333333333,0.0,0.0,0.0,0.13965000000000002,0.15463888888888888,0.0,0.0,0.08265,0.08449009009009009,0.12033333333333335,0.0,0.10640000000000001,0.13036111111111112,0.14186666666666667,0.12012222222222223,0.27075,0.14883333333333335,0.3755138888888889,0.08296666666666666,0.3150833333333334,0.30115000000000003,0.18050000000000002,0.1285666666666667,0.09877564102564101,0.3119166666666667,0.26916666666666667,0.32278888888888896,0.14218333333333333,0.0,0.22631111111111113,0.1071388888888889,0.17733333333333334,0.22483333333333338,0.2647333333333334,0.1741666666666667,0.13595555555555558,0.10576666666666666,0.14155,0.20456666666666667,0.22272222222222224,0.15516666666666667,0.11669348659003832,0.30115000000000003,0.27549999999999997,0.08866666666666667,0.3113888888888889,0.27549999999999997,0.3241611111111112,0.0,0.24277777777777781,0.3736666666666667,0.10640000000000001,0.0,0.0,0.3240555555555556,0.0,0.0,0.0,0.3716611111111111,0.0,0.14028333333333334,0.13838333333333336,0.10260000000000002,0.3178277777777778,0.0,0.0,0.2723333333333333,0.2723333333333333,0.14598333333333333
BlackWhiteRuffedLemur,0.8043333333333333,0.665,0.3061111111111111,0.4899285714285715,0.6927083333333333,0.6676388888888889,0.0,0.9154305555555556,0.20464583333333333,0.0,0.11870476190476192,0.0,0.0,0.0,0.4090277777777777,0.0,0.4296111111111111,0.2751041666666667,0.39187500000000003,0.0,0.44663194444444443,0.27549999999999997,1.0,0.6751785714285714,0.6751785714285714,0.95,0.95,0.5700000000000001,0.19848214285714286,0.4492708333333333,0.4090277777777777,0.0,0.5620833333333334,0.0,0.45125,0.0,0.6672619047619048,0.32933333333333337,0.28160714285714283,0.0,0.39187500000000003,0.1362797619047619,0.6834722222222221,0.0,0.0,0.48489583333333336,0.36627777777777776,0.0,0.3053571428571429,0.2948015873015873,0.6826960784313725,0.0,0.0,0.5354305555555556,0.6729166666666667,0.37287499999999996,0.44861111111111107,0.3852777777777778,0.24805555555555556,0.46697023809523813,0.1487202380952381,0.0,0.0,0.26020952380952383,0.37434523809523806,0.39319444444444446,0.11962962962962964,0.0,0.22053571428571428,0.10427380952380952,0.45125,0.0,0.5673611111111112,0.2565376984126984,0.28937301587301584,0.40704861111111107,0.9460416666666668,0.4195833333333333,0.6770257936507936,0.18123511904761902,0.6868047619047619,0.0,0.37538194444444445,0.3027182539682539,0.2827380952380953,0.8177916666666666,0.95,0.6685813492063493,0.35466666666666674,0.0,0.31119097222222225,0.439375,0.3325,0.30874999999999997,0.81225,0.30337797619047613,0.3747222222222222,0.24334325396825393,0.2974404761904762,0.0,0.30874999999999997,0.3166666666666667,0.2442857142857143,0.7865208333333333,0.99,0.19961309523809526,0.7952480158730159,0.99,0.673859126984127,0.0,0.0,0.681625,0.5673611111111112,0.0,0.0,0.6570833333333334,0.27140444444444445,0.0,0.0,0.6874305555555555,0.0,0.2954613095238095,0.40638888888888886,0.0,0.6896924603174603,0.0,0.0,0.38,0.38,0.3955694444444445
BlackWildebeest,0.8166346153846153,0.6781944444444445,0.99,0.6064166666666667,0.7877083333333333,0.6755555555555557,0.0,0.6788846153846154,0.2447569444444444,0.0,0.18050000000000002,0.0,0.2414583333333333,0.0,0.35160555555555556,0.37261111111111106,0.3769243295019157,0.2889583333333333,0.3376762820512821,0.0,0.25870210727969345,0.32511111111111113,0.6751785714285714,1.0,0.99,0.6597222222222222,0.6808333333333333,0.285,0.2315625,0.2761031746031746,0.3748132183908046,0.0,0.28486805555555555,0.0,0.26441666666666663,0.0,0.99,0.99,0.4371130952380952,0.0,0.34068055555555554,0.19678571428571426,0.8048611111111111,0.0,0.0,0.5713194444444445,0.38263888888888886,0.0,0.36360119047619044,0.4330416666666666,0.6883541666666667,0.0,0.2546,0.2999285714285714,0.6887500000000001,0.28303968253968254,0.45125,0.33645833333333336,0.22958333333333333,0.5037638888888889,0.201875,0.0,0.0,0.3265888888888889,0.3689166666666666,0.40638888888888886,0.16361111111111112,0.0,0.20781249999999998,0.1716597222222222,0.2902777777777778,0.0,0.2565,0.34701388888888884,0.4116666666666667,0.2989484126984127,0.6847916666666666,0.43145833333333333,0.798263888888889,0.21375000000000002,0.8206944444444444,0.7626388888888889,0.3707638888888889,0.35172619047619047,0.24634027777777778,0.83125,0.6597222222222222,0.99,0.36680555555555555,0.0,0.4459722222222222,0.26980000000000004,0.39187500000000003,0.45125,0.6533888888888889,0.5383333333333333,0.35888888888888887,0.2745386904761905,0.3934583333333333,0.0,0.45125,0.45125,0.25105842911877396,0.7568333333333334,0.676875,0.2315625,0.99,0.676875,0.99,0.0,0.47763888888888884,0.83125,0.2539666666666667,0.0,0.0,0.6861111111111112,0.99,0.0,0.0,0.99,0.0,0.38923611111111106,0.3668055555555555,0.24739583333333334,0.99,0.0,0.0,0.2723333333333333,0.2723333333333333,0.39646666666666663
BlueWildebeest,0.8166346153846153,0.6781944444444445,0.99,0.6064166666666667,0.7877083333333333,0.6755555555555557,0.0,0.6788846153846154,0.2447569444444444,0.0,0.18050000000000002,0.0,0.2414583333333333,0.0,0.35160555555555556,0.37261111111111106,0.3769243295019157,0.2889583333333333,0.3376762820512821,0.0,0.25870210727969345,0.32511111111111113,0.6751785714285714,0.99,1.0,0.6597222222222222,0.6808333333333333,0.285,0.2315625,0.2761031746031746,0.3748132183908046,0.0,0.28486805555555555,0.0,0.26441666666666663,0.0,0.99,0.99,0.4371130952380952,0.0,0.34068055555555554,0.19678571428571426,0.8048611111111111,0.0,0.0,0.5713194444444445,0.38263888888888886,0.0,0.36360119047619044,0.4330416666666666,0.6883541666666667,0.0,0.2546,0.2999285714285714,0.6887500000000001,0.28303968253968254,0.45125,0.33645833333333336,0.22958333333333333,0.5037638888888889,0.201875,0.0,0.0,0.3265888888888889,0.3689166666666666,0.40638888888888886,0.16361111111111112,0.0,0.20781249999999998,0.1716597222222222,0.2902777777777778,0.0,0.2565,0.34701388888888884,0.4116666666666667,0.2989484126984127,0.6847916666666666,0.43145833333333333,0.798263888888889,0.21375000000000002,0.8206944444444444,0.7626388888888889,0.3707638888888889,0.35172619047619047,0.24634027777777778,0.83125,0.6597222222222222,0.99,0.36680555555555555,0.0,0.4459722222222222,0.26980000000000004,0.39187500000000003,0.45125,0.6533888888888889,0.5383333333333333,0.35888888888888887,0.2745386904761905,0.3934583333333333,0.0,0.45125,0.45125,0.25105842911877396,0.7568333333333334,0.676875,0.2315625,0.99,0.676875,0.99,0.0,0.47763888888888884,0.83125,0.2539666666666667,0.0,0.0,0.6861111111111112,0.99,0.0,0.0,0.99,0.0,0.38923611111111106,0.3668055555555555,0.24739583333333334,0.99,0.0,0.0,0.2723333333333333,0.2723333333333333,0.39646666666666663
